n,gain_après_inter(en%),gain_après_2opt(en%)
48,17.0,21.0
48,13.0,16.0
48,12.0,16.0
48,25.0,28.999999999999996
49,27.0,28.000000000000004
49,5.0,7.000000000000001
49,11.0,17.0
49,16.0,20.0
49,13.0,16.0
50,12.0,17.0
50,10.0,12.0
50,11.0,19.0
50,12.0,19.0
50,12.0,14.000000000000002
50,9.0,14.000000000000002
50,7.000000000000001,10.0
50,9.0,13.0
50,17.0,21.0
50,15.0,19.0
51,15.0,17.0
51,20.0,25.0
51,19.0,23.0
51,12.0,13.0
51,14.000000000000002,16.0
52,20.0,24.0
52,16.0,21.0
52,24.0,27.0
52,15.0,17.0
52,10.0,13.0
53,19.0,24.0
53,6.0,13.0
53,14.000000000000002,17.0
53,17.0,25.0
53,16.0,25.0
54,18.0,20.0
54,18.0,22.0
54,11.0,16.0
54,21.0,24.0
54,15.0,19.0
55,6.0,10.0
55,15.0,18.0
55,21.0,23.0
55,20.0,23.0
55,13.0,16.0
56,16.0,20.0
56,18.0,20.0
56,20.0,20.0
56,22.0,26.0
56,15.0,20.0
57,22.0,28.000000000000004
57,24.0,28.000000000000004
57,16.0,20.0
57,15.0,18.0
57,21.0,30.0
58,12.0,17.0
58,12.0,15.0
58,14.000000000000002,16.0
58,19.0,22.0
58,12.0,20.0
59,13.0,16.0
59,11.0,13.0
59,12.0,14.000000000000002
59,20.0,24.0
59,20.0,24.0
60,17.0,21.0
60,18.0,22.0
60,19.0,24.0
60,14.000000000000002,19.0
60,17.0,25.0
61,26.0,27.0
61,19.0,21.0
62,14.000000000000002,20.0
62,19.0,22.0
63,18.0,24.0
63,14.000000000000002,21.0
64,16.0,18.0
64,12.0,19.0
65,18.0,22.0
65,23.0,25.0
66,16.0,19.0
66,25.0,28.999999999999996
67,18.0,22.0
67,13.0,19.0
68,7.000000000000001,16.0
68,8.0,14.000000000000002
69,17.0,21.0
69,9.0,17.0
70,17.0,20.0
70,7.000000000000001,12.0
10,1.0,3.0
10,12.0,15.0
10,7.000000000000001,7.000000000000001
10,4.0,6.0
10,12.0,12.0
10,6.0,6.0
10,0.0,7.000000000000001
10,15.0,16.0
10,6.0,13.0
10,11.0,13.0
10,8.0,8.0
10,9.0,16.0
10,0.0,3.0
10,5.0,5.0
10,7.000000000000001,14.000000000000002
10,17.0,31.0
10,3.0,8.0
10,14.000000000000002,25.0
10,12.0,12.0
10,2.0,8.0
10,14.000000000000002,16.0
10,6.0,6.0
10,5.0,12.0
10,16.0,21.0
10,13.0,14.000000000000002
10,13.0,13.0
10,0.0,8.0
10,19.0,19.0
10,1.0,2.0
10,8.0,11.0
10,0.0,1.0
10,7.000000000000001,10.0
10,0.0,11.0
10,9.0,15.0
10,0.0,6.0
10,0.0,2.0
10,20.0,21.0
10,7.000000000000001,9.0
10,12.0,13.0
10,15.0,15.0
10,13.0,17.0
10,10.0,10.0
10,9.0,10.0
10,7.000000000000001,7.000000000000001
10,4.0,4.0
10,1.0,2.0
10,12.0,12.0
10,12.0,23.0
10,11.0,15.0
10,0.0,0.0
10,3.0,3.0
10,4.0,6.0
10,3.0,15.0
10,0.0,4.0
10,7.000000000000001,8.0
10,0.0,2.0
10,13.0,13.0
10,12.0,12.0
10,10.0,11.0
10,5.0,11.0
10,0.0,0.0
10,0.0,7.000000000000001
10,0.0,9.0
10,13.0,15.0
10,3.0,5.0
10,1.0,5.0
10,3.0,9.0
10,0.0,1.0
10,6.0,7.000000000000001
10,0.0,1.0
10,8.0,10.0
10,3.0,4.0
10,5.0,6.0
10,14.000000000000002,19.0
10,15.0,16.0
10,0.0,0.0
10,3.0,6.0
10,17.0,20.0
10,4.0,5.0
10,7.000000000000001,9.0
10,4.0,4.0
10,17.0,23.0
10,16.0,24.0
10,13.0,22.0
10,7.000000000000001,7.000000000000001
10,16.0,16.0
10,0.0,3.0
10,0.0,1.0
10,5.0,8.0
10,10.0,15.0
10,3.0,4.0
10,2.0,13.0
10,11.0,12.0
10,4.0,6.0
10,13.0,14.000000000000002
10,8.0,10.0
10,5.0,6.0
10,3.0,5.0
10,1.0,6.0
10,0.0,3.0
10,8.0,8.0
10,5.0,8.0
10,0.0,1.0
10,9.0,9.0
10,6.0,9.0
10,1.0,2.0
10,16.0,21.0
10,14.000000000000002,15.0
10,7.000000000000001,8.0
10,11.0,17.0
11,17.0,19.0
11,12.0,13.0
11,7.000000000000001,12.0
11,17.0,17.0
11,0.0,0.0
11,9.0,9.0
11,2.0,5.0
11,11.0,15.0
11,5.0,6.0
11,1.0,1.0
11,2.0,5.0
11,5.0,6.0
11,15.0,21.0
11,10.0,12.0
11,8.0,9.0
11,0.0,5.0
11,4.0,7.000000000000001
11,3.0,4.0
11,8.0,9.0
11,8.0,8.0
11,6.0,6.0
11,11.0,15.0
11,12.0,16.0
11,0.0,10.0
11,10.0,11.0
11,11.0,11.0
11,0.0,4.0
11,1.0,8.0
11,22.0,22.0
11,21.0,22.0
11,0.0,5.0
11,7.000000000000001,9.0
11,13.0,13.0
11,0.0,0.0
11,20.0,24.0
11,17.0,17.0
11,0.0,5.0
11,2.0,5.0
11,3.0,3.0
11,12.0,15.0
11,8.0,13.0
11,8.0,9.0
11,14.000000000000002,17.0
11,7.000000000000001,8.0
11,6.0,12.0
11,7.000000000000001,9.0
11,1.0,4.0
11,16.0,19.0
11,17.0,19.0
11,0.0,6.0
11,4.0,4.0
11,16.0,19.0
11,9.0,11.0
11,13.0,15.0
11,7.000000000000001,8.0
11,6.0,8.0
11,4.0,5.0
11,5.0,5.0
11,6.0,9.0
11,0.0,2.0
11,7.000000000000001,9.0
11,16.0,28.000000000000004
11,7.000000000000001,12.0
11,12.0,14.000000000000002
11,7.000000000000001,7.000000000000001
11,0.0,0.0
11,5.0,7.000000000000001
11,5.0,11.0
11,3.0,3.0
11,1.0,3.0
11,0.0,3.0
11,0.0,0.0
11,3.0,7.000000000000001
11,11.0,11.0
11,14.000000000000002,18.0
11,7.000000000000001,12.0
11,15.0,17.0
11,14.000000000000002,15.0
11,2.0,4.0
11,6.0,6.0
11,5.0,7.000000000000001
11,7.000000000000001,13.0
11,20.0,20.0
11,3.0,3.0
11,0.0,0.0
11,12.0,12.0
11,0.0,13.0
11,3.0,5.0
11,0.0,5.0
11,0.0,3.0
11,2.0,4.0
11,19.0,21.0
11,19.0,22.0
11,6.0,17.0
11,7.000000000000001,7.000000000000001
11,15.0,21.0
11,0.0,8.0
11,0.0,0.0
11,11.0,15.0
11,3.0,12.0
64,15.0,19.0
64,19.0,22.0
64,13.0,16.0
64,19.0,24.0
64,11.0,15.0
68,25.0,28.999999999999996
68,16.0,19.0
68,10.0,11.0
68,19.0,22.0
68,15.0,20.0
80,23.0,26.0
80,17.0,21.0
80,20.0,25.0
80,20.0,28.999999999999996
80,23.0,25.0
81,17.0,19.0
81,12.0,16.0
81,21.0,24.0
81,24.0,28.000000000000004
81,18.0,20.0
82,9.0,14.000000000000002
82,17.0,24.0
82,18.0,22.0
82,15.0,23.0
82,15.0,17.0
83,24.0,30.0
83,13.0,17.0
83,26.0,28.000000000000004
83,19.0,22.0
83,17.0,20.0
84,19.0,22.0
84,15.0,19.0
84,19.0,22.0
84,17.0,19.0
84,24.0,28.000000000000004
85,17.0,20.0
85,27.0,31.0
85,18.0,20.0
85,13.0,19.0
85,13.0,17.0
86,7.000000000000001,11.0
86,20.0,24.0
86,17.0,21.0
86,23.0,27.0
86,23.0,26.0
87,22.0,26.0
87,14.000000000000002,17.0
87,14.000000000000002,17.0
87,16.0,20.0
87,17.0,19.0
88,16.0,20.0
88,18.0,20.0
88,30.0,35.0
88,18.0,22.0
88,19.0,23.0
89,25.0,28.999999999999996
89,12.0,13.0
89,19.0,23.0
89,9.0,17.0
89,22.0,25.0
90,21.0,24.0
90,19.0,23.0
90,15.0,19.0
90,12.0,17.0
90,18.0,23.0
91,21.0,25.0
91,20.0,25.0
91,26.0,30.0
91,18.0,21.0
91,18.0,23.0
92,11.0,16.0
92,13.0,16.0
92,14.000000000000002,18.0
92,17.0,24.0
92,18.0,20.0
93,20.0,23.0
93,19.0,22.0
93,20.0,23.0
93,14.000000000000002,19.0
93,19.0,26.0
94,15.0,19.0
94,21.0,23.0
94,16.0,20.0
94,17.0,21.0
94,14.000000000000002,18.0
95,22.0,28.000000000000004
95,17.0,22.0
95,21.0,26.0
95,16.0,20.0
95,16.0,19.0
96,19.0,22.0
96,17.0,20.0
96,16.0,19.0
96,16.0,20.0
96,20.0,25.0
97,28.000000000000004,32.0
97,10.0,16.0
97,19.0,20.0
97,20.0,23.0
97,24.0,26.0
98,14.000000000000002,18.0
98,16.0,19.0
98,19.0,21.0
98,19.0,22.0
98,13.0,22.0
99,19.0,23.0
99,17.0,22.0
99,19.0,23.0
99,14.000000000000002,25.0
99,16.0,19.0
81,21.0,26.0
81,17.0,21.0
81,13.0,15.0
81,14.000000000000002,17.0
81,15.0,19.0
82,22.0,27.0
82,14.000000000000002,13.0
82,25.0,28.000000000000004
82,20.0,23.0
82,23.0,25.0
83,10.0,15.0
83,11.0,16.0
83,18.0,22.0
83,6.0,12.0
83,16.0,18.0
84,20.0,22.0
84,11.0,12.0
84,21.0,27.0
84,21.0,24.0
84,13.0,14.000000000000002
85,25.0,28.999999999999996
85,18.0,22.0
85,21.0,24.0
85,20.0,24.0
85,18.0,20.0
100,21.0,26.0
100,14.000000000000002,18.0
100,17.0,20.0
100,15.0,19.0
100,22.0,25.0
86,10.0,14.000000000000002
86,16.0,20.0
86,16.0,21.0
87,18.0,22.0
87,18.0,22.0
87,17.0,23.0
87,15.0,20.0
87,21.0,27.0
87,16.0,19.0
87,19.0,23.0
87,13.0,18.0
88,22.0,25.0
88,17.0,21.0
88,22.0,25.0
88,23.0,26.0
88,19.0,23.0
89,11.0,16.0
89,25.0,28.999999999999996
89,11.0,15.0
89,16.0,20.0
89,13.0,16.0
71,19.0,24.0
71,12.0,15.0
71,13.0,16.0
71,12.0,17.0
71,16.0,19.0
72,14.000000000000002,18.0
72,22.0,27.0
72,17.0,22.0
72,12.0,15.0
72,22.0,25.0
73,17.0,19.0
73,23.0,26.0
73,18.0,28.000000000000004
73,17.0,19.0
73,19.0,22.0
74,17.0,21.0
74,13.0,19.0
74,17.0,24.0
74,24.0,28.000000000000004
74,19.0,22.0
75,20.0,23.0
75,24.0,27.0
75,16.0,19.0
75,22.0,26.0
75,16.0,19.0
76,16.0,19.0
76,21.0,22.0
76,14.000000000000002,18.0
76,18.0,22.0
76,21.0,27.0
77,18.0,19.0
77,13.0,17.0
77,15.0,19.0
77,15.0,17.0
77,10.0,14.000000000000002
78,12.0,16.0
78,16.0,20.0
78,14.000000000000002,19.0
78,17.0,21.0
78,13.0,16.0
79,18.0,22.0
79,10.0,18.0
79,20.0,25.0
79,12.0,15.0
79,10.0,12.0
